Fecha,Blue,Oficial
2002-03-04,2.12,2.01
2002-03-05,2.12,1.99
2002-03-06,2.14,2.05
2002-03-07,2.22,2.14
2002-03-08,2.27,2.2
2002-03-11,2.32,2.25
2002-03-12,2.43,2.37
2002-03-13,2.42,2.33
2002-03-14,2.46,2.37
2002-03-15,2.45,2.34
2002-03-18,2.44,2.32
2002-03-19,2.46,2.38
2002-03-20,2.54,2.43
2002-03-21,2.55,2.39
2002-03-22,3.1,2.57
2002-03-25,3.6,3.21
2002-03-26,3.1,2.99
2002-03-27,3.05,2.85
2002-04-02,2.93,2.89
2002-04-03,2.97,2.9
2002-04-04,2.84,2.8
2002-04-05,2.82,2.67
2002-04-08,2.79,2.7
2002-04-09,2.8,2.75
2002-04-10,2.8,2.77
2002-04-11,2.84,2.79
2002-04-12,2.98,2.86
2002-04-15,2.95,2.92
2002-04-16,2.82,2.85
2002-04-17,2.89,2.81
2002-04-18,3.15,2.91
2002-04-19,3.21,3.12
2002-04-29,2.95,3.02
2002-04-30,3.03,2.92
2002-05-02,3.15,3.04
2002-05-03,3.2,3.16
2002-05-06,3.21,3.16
2002-05-07,3.23,3.17
2002-05-08,3.25,3.19
2002-05-09,3.22,3.18
2002-05-10,3.31,3.18
2002-05-13,3.3,3.27
2002-05-14,3.3,3.26
2002-05-15,3.27,3.23
2002-05-16,3.28,3.22
2002-05-17,3.42,3.33
2002-05-20,3.57,3.52
2002-05-21,3.5,3.49
2002-05-22,3.52,3.42
2002-05-23,3.49,3.39
2002-05-24,3.57,3.43
2002-05-27,3.54,3.45
2002-05-28,3.54,3.45
2002-05-29,3.62,3.54
2002-05-30,3.65,3.59
2002-05-31,3.62,3.58
2002-06-03,3.65,3.59
2002-06-04,3.66,3.61
2002-06-05,3.67,3.63
2002-06-06,3.7,3.64
2002-06-07,3.71,3.63
2002-06-10,3.55,3.53
2002-06-11,3.54,3.46
2002-06-12,3.53,3.45
2002-06-13,3.55,3.47
2002-06-14,3.62,3.5
2002-06-18,3.58,3.51
2002-06-19,3.64,3.54
2002-06-20,3.67,3.58
2002-06-21,3.75,3.64
2002-06-24,3.83,3.71
2002-06-25,3.93,3.85
2002-06-26,3.91,3.87
2002-06-27,3.87,3.81
2002-06-28,3.92,3.8
2002-07-01,3.83,3.79
2002-07-02,3.7,3.69
2002-07-03,3.64,3.58
2002-07-04,3.6,3.56
2002-07-05,3.64,3.57
2002-07-08,3.59,3.53
2002-07-10,3.59,3.53
2002-07-11,3.62,3.56
2002-07-12,3.63,3.59
2002-07-15,3.63,3.59
2002-07-16,3.6,3.59
2002-07-17,3.58,3.5
2002-07-18,3.61,3.54
2002-07-19,3.62,3.58
2002-07-22,3.63,3.6
2002-07-23,3.68,3.64
2002-07-24,3.66,3.65
2002-07-25,3.66,3.63
2002-07-26,3.68,3.66
2002-07-29,3.67,3.65
2002-07-30,3.67,3.65
2002-07-31,3.73,3.7
2002-08-01,3.65,3.63
2002-08-02,3.65,3.62
2002-08-05,3.63,3.62
2002-08-06,3.63,3.62
2002-08-07,3.63,3.63
2002-08-08,3.63,3.64
2002-08-09,3.63,3.64
2002-08-12,3.62,3.62
2002-08-13,3.61,3.61
2002-08-14,3.63,3.63
2002-08-15,3.63,3.64
2002-08-16,3.64,3.64
2002-08-20,3.62,3.63
2002-08-21,3.6,3.6
2002-08-22,3.58,3.58
2002-08-23,3.62,3.6
2002-08-26,3.64,3.62
2002-08-27,3.63,3.63
2002-08-28,3.62,3.61
2002-08-29,3.63,3.61
2002-08-30,3.64,3.63
2002-09-02,3.62,3.63
2002-09-03,3.63,3.63
2002-09-04,3.66,3.64
2002-09-05,3.63,3.62
2002-09-06,3.63,3.61
2002-09-09,3.65,3.61
2002-09-10,3.64,3.62
2002-09-11,3.63,3.61
2002-09-12,3.66,3.62
2002-09-13,3.67,3.63
2002-09-16,3.66,3.64
2002-09-17,3.65,3.63
2002-09-18,3.65,3.63
2002-09-19,3.69,3.65
2002-09-20,3.68,3.66
2002-09-23,3.68,3.65
2002-09-24,3.69,3.66
2002-09-25,3.71,3.67
2002-09-26,3.71,3.67
2002-09-27,3.76,3.7
2002-09-30,3.75,3.73
2002-10-01,3.75,3.74
2002-10-02,3.77,3.76
2002-10-03,3.78,3.75
2002-10-04,3.76,3.74
2002-10-07,3.76,3.76
2002-10-08,3.75,3.74
2002-10-09,3.74,3.72
2002-10-10,3.72,3.69
2002-10-11,3.73,3.71
2002-10-15,3.69,3.68
2002-10-16,3.63,3.61
2002-10-17,3.61,3.57
2002-10-18,3.64,3.59
2002-10-21,3.64,3.61
2002-10-22,3.64,3.62
2002-10-23,3.63,3.6
2002-10-24,3.63,3.6
2002-10-25,3.63,3.61
2002-10-28,3.61,3.59
2002-10-29,3.59,3.58
2002-10-30,3.55,3.55
2002-10-31,3.53,3.52
2002-11-01,3.55,3.52
2002-11-04,3.58,3.54
2002-11-05,3.57,3.54
2002-11-07,3.56,3.54
2002-11-08,3.57,3.53
2002-11-11,3.57,3.54
2002-11-12,3.56,3.53
2002-11-13,3.55,3.53
2002-11-14,3.59,3.54
2002-11-15,3.59,3.53
2002-11-18,3.56,3.53
2002-11-19,3.55,3.51
2002-11-20,3.55,3.51
2002-11-21,3.56,3.51
2002-11-22,3.56,3.5
2002-11-25,3.55,3.5
2002-11-26,3.54,3.48
2002-11-27,3.53,3.49
2002-11-28,3.6,3.54
2002-11-29,3.66,3.6
2002-12-02,3.62,3.59
2002-12-03,3.58,3.54
2002-12-04,3.57,3.53
2002-12-05,3.58,3.52
2002-12-06,3.59,3.53
2002-12-09,3.57,3.53
2002-12-10,3.55,3.53
2002-12-11,3.53,3.51
2002-12-12,3.53,3.5
2002-12-13,3.56,3.51
2002-12-16,3.56,3.54
2002-12-17,3.57,3.54
2002-12-18,3.54,3.51
2002-12-19,3.51,3.48
2002-12-20,3.51,3.47
2002-12-23,3.48,3.47
2002-12-24,3.46,3.45
2002-12-26,3.42,3.41
2002-12-27,3.42,3.4
2002-12-30,3.38,3.39
2002-12-31,3.37,3.36
2003-01-02,3.37,3.36
2003-01-03,3.35,3.33
2003-01-06,3.33,3.33
2003-01-07,3.28,3.29
2003-01-08,3.32,3.29
2003-01-09,3.35,3.31
2003-01-10,3.38,3.35
2003-01-13,3.34,3.35
2003-01-14,3.29,3.3
2003-01-15,3.27,3.23
2003-01-16,3.28,3.24
2003-01-17,3.26,3.24
2003-01-20,3.19,3.19
2003-01-21,3.11,3.13
2003-01-22,3.15,3.06
2003-01-23,3.16,3.12
2003-01-24,3.25,3.17
2003-01-27,3.34,3.26
2003-01-28,3.34,3.34
2003-01-29,3.32,3.34
2003-01-30,3.28,3.24
2003-01-31,3.23,3.18
2003-02-03,3.21,3.2
2003-02-04,3.18,3.16
2003-02-05,3.18,3.15
2003-02-06,3.18,3.15
2003-02-07,3.18,3.15
2003-02-10,3.16,3.15
2003-02-11,3.12,3.1
2003-02-12,3.13,3.08
2003-02-13,3.17,3.12
2003-02-14,3.18,3.19
2003-02-17,3.15,3.16
2003-02-18,3.2,3.16
2003-02-19,3.22,3.18
2003-02-20,3.23,3.23
2003-02-21,3.2,3.2
2003-02-24,3.18,3.18
2003-02-25,3.17,3.15
2003-02-26,3.18,3.16
2003-02-27,3.21,3.18
2003-02-28,3.2,3.2
2003-03-03,3.22,3.22
2003-03-04,3.2,3.2
2003-03-05,3.2,3.17
2003-03-06,3.2,3.18
2003-03-07,3.18,3.17
2003-03-10,3.16,3.15
2003-03-11,3.16,3.14
2003-03-12,3.14,3.11
2003-03-13,3.14,3.11
2003-03-14,3.14,3.12
2003-03-17,3.12,3.1
2003-03-18,3.08,3.07
2003-03-19,3.04,3.02
2003-03-20,3.06,3.02
2003-03-21,3.04,3.04
2003-03-24,2.99,3.01
2003-03-25,2.96,2.94
2003-03-26,2.9,2.9
2003-03-27,2.9,2.87
2003-03-28,2.99,2.96
2003-04-01,2.99,2.98
2003-04-02,2.93,2.92
2003-04-03,2.93,2.9
2003-04-04,2.92,2.9
2003-04-07,2.92,2.89
2003-04-08,2.93,2.91
2003-04-09,2.93,2.92
2003-04-10,2.9,2.9
2003-04-11,2.9,2.89
2003-04-14,2.95,2.92
2003-04-15,2.96,2.96
2003-04-16,2.94,2.94
2003-04-21,2.9,2.9
2003-04-22,2.87,2.86
2003-04-23,2.87,2.84
2003-04-24,2.89,2.85
2003-04-25,2.87,2.88
2003-04-28,2.87,2.86
2003-04-29,2.86,2.85
2003-04-30,2.83,2.83
2003-05-02,2.8,2.79
2003-05-05,2.81,2.8
2003-05-06,2.81,2.8
2003-05-07,2.81,2.81
2003-05-08,2.77,2.77
2003-05-09,2.78,2.76
2003-05-12,2.77,2.77
2003-05-13,2.78,2.75
2003-05-14,2.8,2.77
2003-05-15,2.86,2.84
2003-05-16,2.94,2.91
2003-05-19,2.9,2.95
2003-05-20,2.87,2.88
2003-05-21,2.86,2.85
2003-05-22,2.91,2.84
2003-05-23,2.9,2.89
2003-05-26,2.88,2.88
2003-05-27,2.88,2.87
2003-05-28,2.88,2.88
2003-05-29,2.88,2.88
2003-05-30,2.87,2.86
2003-06-02,2.85,2.85
2003-06-03,2.84,2.84
2003-06-04,2.84,2.83
2003-06-05,2.84,2.82
2003-06-06,2.83,2.82
2003-06-09,2.81,2.82
2003-06-10,2.81,2.81
2003-06-11,2.84,2.81
2003-06-12,2.84,2.84
2003-06-13,2.82,2.83
2003-06-17,2.81,2.8
2003-06-18,2.8,2.8
2003-06-19,2.81,2.8
2003-06-20,2.81,2.8
2003-06-23,2.79,2.8
2003-06-24,2.78,2.77
2003-06-25,2.78,2.76
2003-06-26,2.81,2.79
2003-06-27,2.81,2.79
2003-06-30,2.79,2.81
2003-07-01,2.8,2.8
2003-07-02,2.8,2.8
2003-07-03,2.8,2.8
2003-07-04,2.8,2.8
2003-07-07,2.79,2.79
2003-07-08,2.78,2.78
2003-07-10,2.78,2.77
2003-07-11,2.77,2.76
2003-07-14,2.78,2.76
2003-07-15,2.78,2.78
2003-07-16,2.78,2.77
2003-07-17,2.8,2.79
2003-07-18,2.81,2.8
2003-07-21,2.79,2.8
2003-07-22,2.79,2.79
2003-07-23,2.79,2.78
2003-07-24,2.82,2.79
2003-07-25,2.82,2.82
2003-07-28,2.83,2.82
2003-07-29,2.85,2.84
2003-07-30,2.91,2.88
2003-07-31,2.92,2.93
2003-08-01,2.94,2.93
2003-08-04,2.96,2.96
2003-08-05,2.93,2.94
2003-08-06,2.94,2.93
2003-08-07,2.93,2.93
2003-08-08,2.93,2.92
2003-08-11,2.92,2.92
2003-08-12,2.9,2.91
2003-08-13,2.89,2.88
2003-08-14,2.91,2.9
2003-08-15,2.9,2.9
2003-08-19,2.9,2.9
2003-08-20,2.92,2.91
2003-08-21,2.96,2.94
2003-08-22,2.95,2.97
2003-08-25,2.93,2.93
2003-08-26,2.94,2.92
2003-08-27,2.97,2.96
2003-08-28,2.95,2.97
2003-08-29,2.96,2.95
2003-09-01,2.96,2.96
2003-09-02,2.98,2.97
2003-09-03,2.98,2.98
2003-09-04,2.97,2.96
2003-09-05,2.94,2.94
2003-09-08,2.96,2.94
2003-09-09,2.97,2.96
2003-09-10,2.945,2.94
2003-09-11,2.91,2.9
2003-09-12,2.91,2.89
2003-09-15,2.905,2.89
2003-09-16,2.905,2.89
2003-09-17,2.92,2.91
2003-09-18,2.92,2.92
2003-09-19,2.92,2.91
2003-09-22,2.92,2.91
2003-09-23,2.91,2.9
2003-09-24,2.905,2.89
2003-09-25,2.905,2.89
2003-09-26,2.91,2.9
2003-09-29,2.915,2.91
2003-09-30,2.92,2.91
2003-10-01,2.91,2.91
2003-10-02,2.905,2.9
2003-10-03,2.9,2.9
2003-10-06,2.875,2.88
2003-10-07,2.885,2.87
2003-10-08,2.875,2.86
2003-10-09,2.86,2.85
2003-10-10,2.855,2.83
2003-10-14,2.85,2.84
2003-10-15,2.855,2.84
2003-10-16,2.86,2.84
2003-10-17,2.855,2.85
2003-10-20,2.855,2.85
2003-10-21,2.855,2.85
2003-10-22,2.855,2.85
2003-10-23,2.855,2.85
2003-10-24,2.85,2.84
2003-10-27,2.85,2.84
2003-10-28,2.86,2.85
2003-10-29,2.865,2.85
2003-10-30,2.875,2.86
2003-10-31,2.87,2.88
2003-11-03,2.86,2.86
2003-11-04,2.86,2.85
2003-11-05,2.86,2.86
2003-11-07,2.85,2.85
2003-11-10,2.855,2.85
2003-11-11,2.86,2.85
2003-11-12,2.855,2.86
2003-11-13,2.865,2.86
2003-11-14,2.87,2.87
2003-11-17,2.87,2.88
2003-11-18,2.86,2.86
2003-11-19,2.875,2.87
2003-11-20,2.885,2.88
2003-11-21,2.89,2.89
2003-11-24,2.895,2.89
